,set_id,name,year,theme,subtheme,themeGroup,category,pieces,minifigs,agerange_min,US_retailPrice,bricksetURL,thumbnailURL,imageURL
17360,5006787-1,Punk Pirate Concept Art,2021,Gear,Posters,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006787-1,https://images.brickset.com/sets/small/5006787-1.jpg,https://images.brickset.com/sets/images/5006787-1.jpg
17361,5006788-1,TROPICON Concept Art,2021,Gear,Posters,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006788-1,https://images.brickset.com/sets/small/5006788-1.jpg,https://images.brickset.com/sets/images/5006788-1.jpg
17362,5006789-1,Robo HIP HOP Concept Art,2021,Gear,Posters,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006789-1,https://images.brickset.com/sets/small/5006789-1.jpg,https://images.brickset.com/sets/images/5006789-1.jpg
17363,5006790-1,K-PAWP Concept Art,2021,Gear,Posters,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006790-1,https://images.brickset.com/sets/small/5006790-1.jpg,https://images.brickset.com/sets/images/5006790-1.jpg
17364,5006791-1,Candy Pop Concept Art,2021,Gear,Posters,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006791-1,https://images.brickset.com/sets/small/5006791-1.jpg,https://images.brickset.com/sets/images/5006791-1.jpg
17365,5006795-1,TROPICON Wardrobe Poster,2021,Gear,Posters,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006795-1,https://images.brickset.com/sets/small/5006795-1.jpg,https://images.brickset.com/sets/images/5006795-1.jpg
17366,5006814-1,Winnie the Pooh poster - Friday,2021,Gear,Posters,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006814-1,https://images.brickset.com/sets/small/5006814-1.jpg,https://images.brickset.com/sets/images/5006814-1.jpg
17367,5006815-1,Winnie the Pooh poster - Paths,2021,Gear,Posters,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006815-1,https://images.brickset.com/sets/small/5006815-1.jpg,https://images.brickset.com/sets/images/5006815-1.jpg
17368,5006816-1,Winnie the Pooh poster - Buddy Boys,2021,Gear,Posters,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006816-1,https://images.brickset.com/sets/small/5006816-1.jpg,https://images.brickset.com/sets/images/5006816-1.jpg
17369,5006817-1,Winnie the Pooh poster - Good Day,2021,Gear,Posters,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006817-1,https://images.brickset.com/sets/small/5006817-1.jpg,https://images.brickset.com/sets/images/5006817-1.jpg
17370,5006818-1,Winnie the Pooh poster - Hello,2021,Gear,Posters,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5006818-1,https://images.brickset.com/sets/small/5006818-1.jpg,https://images.brickset.com/sets/images/5006818-1.jpg
17371,5006855-1,Grogu Bag Tag,2021,Gear,Bag Tags,Miscellaneous,Gear,64,1,6,6,https://brickset.com/sets/5006855-1,https://images.brickset.com/sets/small/5006855-1.jpg,https://images.brickset.com/sets/images/5006855-1.jpg
17372,5006860-1,Grogu Key Light,2021,Gear,Lights,Miscellaneous,Gear,64,1,6,13,https://brickset.com/sets/5006860-1,https://images.brickset.com/sets/small/5006860-1.jpg,https://images.brickset.com/sets/images/5006860-1.jpg
17373,5006865-1,Creationary,2021,Miscellaneous,VIP Add On Pack,Miscellaneous,Extended,119,6,5,14,https://brickset.com/sets/5006865-1,https://images.brickset.com/sets/small/5006865-1.jpg,https://images.brickset.com/sets/images/5006865-1.jpg
17374,5006871-1,4 Stud Brick Drawer Green,2021,Gear,Storage,Miscellaneous,Gear,64,1,6,29,https://brickset.com/sets/5006871-1,https://images.brickset.com/sets/small/5006871-1.jpg,https://images.brickset.com/sets/images/5006871-1.jpg
17375,5006955-1,Storage Head Large (Silly),2021,Gear,Storage,Miscellaneous,Gear,64,1,6,34,https://brickset.com/sets/5006955-1,https://images.brickset.com/sets/small/5006955-1.jpg,https://images.brickset.com/sets/images/5006955-1.jpg
17376,5006956-1,Storage Head Large (Winking),2021,Gear,Storage,Miscellaneous,Gear,64,1,6,34,https://brickset.com/sets/5006956-1,https://images.brickset.com/sets/small/5006956-1.jpg,https://images.brickset.com/sets/images/5006956-1.jpg
17377,5006975-1,Adult Hands Yellow,2021,Gear,Role-play toys,Miscellaneous,Gear,64,1,6,14,https://brickset.com/sets/5006975-1,https://images.brickset.com/sets/small/5006975-1.jpg,https://images.brickset.com/sets/images/5006975-1.jpg
17378,5006976-1,Brick Hip Pack Navy 5006976,2021,Gear,Bags,Miscellaneous,Gear,64,1,6,24,https://brickset.com/sets/5006976-1,https://images.brickset.com/sets/small/5006976-1.jpg,https://images.brickset.com/sets/images/5006976-1.jpg
17379,5006978-1,Masters' Book of Secrets,2021,Books,Dorling Kindersley,Miscellaneous,Book,2,1,6,18,https://brickset.com/sets/5006978-1,https://images.brickset.com/sets/small/5006978-1.jpg,https://images.brickset.com/sets/images/5006978-1.jpg
17380,5007016-1,1950's Retro Tin Sign,2021,Gear,Tin Signs,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5007016-1,https://images.brickset.com/sets/small/5007016-1.jpg,https://images.brickset.com/sets/images/5007016-1.jpg
17381,5007023-1,Fleece Blanket,2021,Gear,Bedding,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5007023-1,https://images.brickset.com/sets/small/5007023-1.jpg,https://images.brickset.com/sets/images/5007023-1.jpg
17382,5007024-1,Ninjago Anniversary Box,2021,Gear,Miscellaneous,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5007024-1,https://images.brickset.com/sets/small/5007024-1.jpg,https://images.brickset.com/sets/images/5007024-1.jpg
17383,5007029-1,Luigi Key Chain,2021,Gear,Key Chains/Super Mario,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5007029-1,https://images.brickset.com/sets/small/5007029-1.jpg,https://images.brickset.com/sets/images/5007029-1.jpg
17384,5007043-1,Spider-Man Daily Bugle Poster,2021,Gear,Posters,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5007043-1,https://images.brickset.com/sets/small/5007043-1.jpg,https://images.brickset.com/sets/images/5007043-1.jpg
17385,5007060-1,The Team Up Bundle,2021,Super Mario,Product Collection,Licensed,Collection,511,1,7,119,https://brickset.com/sets/5007060-1,https://images.brickset.com/sets/small/5007062-1.jpg,https://images.brickset.com/sets/images/5007062-1.jpg
17386,5007061-1,The Creative Bundle,2021,Super Mario,Product Collection,Licensed,Collection,1081,1,7,129,https://brickset.com/sets/5007061-1,https://images.brickset.com/sets/small/5007061-1.jpg,https://images.brickset.com/sets/images/5007061-1.jpg
17387,5007062-1,The Ultimate Bundle,2021,Super Mario,Product Collection,Licensed,Collection,3009,1,7,299,https://brickset.com/sets/5007062-1,https://images.brickset.com/sets/small/5007060-1.jpg,https://images.brickset.com/sets/images/5007060-1.jpg
17388,5007107-1,Wooden Book Rack Light Oak,2021,Gear,Housewares,Miscellaneous,Gear,64,1,6,129,https://brickset.com/sets/5007107-1,https://images.brickset.com/sets/small/5007107-1.jpg,https://images.brickset.com/sets/images/5007107-1.jpg
17389,5007108-1,Wooden Book Rack Dark Oak,2021,Gear,Housewares,Miscellaneous,Gear,64,1,6,149,https://brickset.com/sets/5007108-1,https://images.brickset.com/sets/small/5007108-1.jpg,https://images.brickset.com/sets/images/5007108-1.jpg
17390,5007109-1,Wooden Picture Frame Light Oak,2021,Gear,Housewares,Miscellaneous,Gear,64,1,6,99,https://brickset.com/sets/5007109-1,https://images.brickset.com/sets/small/5007109-1.jpg,https://images.brickset.com/sets/images/5007109-1.jpg
17391,5007110-1,Wooden Picture Frame Dark Oak,2021,Gear,Housewares,Miscellaneous,Gear,64,1,6,109,https://brickset.com/sets/5007110-1,https://images.brickset.com/sets/small/5007110-1.jpg,https://images.brickset.com/sets/images/5007110-1.jpg
17392,5007111-1,Wooden Desk Drawer 8 Light Oak,2021,Gear,Housewares,Miscellaneous,Gear,64,1,6,219,https://brickset.com/sets/5007111-1,https://images.brickset.com/sets/small/5007111-1.jpg,https://images.brickset.com/sets/images/5007111-1.jpg
17393,5007112-1,Wooden Wall Hanger Set Dark Oak,2021,Gear,Housewares,Miscellaneous,Gear,64,1,6,129,https://brickset.com/sets/5007112-1,https://images.brickset.com/sets/small/5007112-1.jpg,https://images.brickset.com/sets/images/5007112-1.jpg
17394,5007113-1,Wooden Desk Drawer 4 Light Oak,2021,Gear,Housewares,Miscellaneous,Gear,64,1,6,139,https://brickset.com/sets/5007113-1,https://images.brickset.com/sets/small/5007113-1.jpg,https://images.brickset.com/sets/images/5007113-1.jpg
17395,5007114-1,Wooden Wall Hanger Set Light Oak,2021,Gear,Housewares,Miscellaneous,Gear,64,1,6,109,https://brickset.com/sets/5007114-1,https://images.brickset.com/sets/small/5007114-1.jpg,https://images.brickset.com/sets/images/5007114-1.jpg
17396,5007115-1,Wooden Desk Drawer 4 Dark Oak,2021,Gear,Housewares,Miscellaneous,Gear,64,1,6,159,https://brickset.com/sets/5007115-1,https://images.brickset.com/sets/small/5007115-1.jpg,https://images.brickset.com/sets/images/5007115-1.jpg
17397,5007116-1,Wooden Desk Drawer 8 Dark Oak,2021,Gear,Housewares,Miscellaneous,Gear,64,1,6,239,https://brickset.com/sets/5007116-1,https://images.brickset.com/sets/small/5007116-1.jpg,https://images.brickset.com/sets/images/5007116-1.jpg
17398,5007117-1,Belle & Beast Art Print,2021,Gear,Posters,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5007117-1,https://images.brickset.com/sets/small/5007117-1.jpg,https://images.brickset.com/sets/images/5007117-1.jpg
17399,5007118-1,Frozen Art Print,2021,Gear,Posters,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5007118-1,https://images.brickset.com/sets/small/5007118-1.jpg,https://images.brickset.com/sets/images/5007118-1.jpg
17400,5007119-1,Rapunzel Art Print,2021,Gear,Posters,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5007119-1,https://images.brickset.com/sets/small/5007119-1.jpg,https://images.brickset.com/sets/images/5007119-1.jpg
17401,5007178-1,Minifigure Notes 20 Notecards and Envelopes,2021,Gear,Stationery,Miscellaneous,Gear,64,1,6,15,https://brickset.com/sets/5007178-1,https://images.brickset.com/sets/small/5007178-1.jpg,https://images.brickset.com/sets/images/5007178-1.jpg
17402,5007180-1,LEGO 2022 Wall Calendar,2021,Gear,Calendars,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5007180-1,https://images.brickset.com/sets/small/5007180-1.jpg,https://images.brickset.com/sets/images/5007180-1.jpg
17403,5007224-1,LEGO Note Brick,2021,Gear,Stationery,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5007224-1,https://images.brickset.com/sets/small/5007224-1.jpg,https://images.brickset.com/sets/images/5007224-1.jpg
17404,5007235-1,Brick 1x2 Backpack (Green),2021,Gear,Bags,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5007235-1,https://images.brickset.com/sets/small/5007235-1.jpg,https://images.brickset.com/sets/images/5007235-1.jpg
17405,5007249-1,Brick 1x2 Backpack (Black),2021,Gear,Bags,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5007249-1,https://images.brickset.com/sets/small/5007249-1.jpg,https://images.brickset.com/sets/images/5007249-1.jpg
17406,5007253-1,Brick 1x2 Backpack (Red),2021,Gear,Bags,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5007253-1,https://images.brickset.com/sets/small/5007253-1.jpg,https://images.brickset.com/sets/images/5007253-1.jpg
17407,5007483-1,Brick Wallet,2021,Gear,Storage,Miscellaneous,Gear,64,1,6,19,https://brickset.com/sets/5007483-1,https://images.brickset.com/sets/small/5007483-1.jpg,https://images.brickset.com/sets/images/5007483-1.jpg
17408,6291437-1,Sakura Tree,2021,Promotional,Gift with Purchase,Miscellaneous,Extended,147,1,4,24,https://brickset.com/sets/6291437-1,https://images.brickset.com/sets/small/6291437-1.jpg,https://images.brickset.com/sets/images/6291437-1.jpg
17409,6349570-1,Pagoda,2021,Promotional,LEGO brand stores,Miscellaneous,Extended,104,1,9,24,https://brickset.com/sets/6349570-1,https://images.brickset.com/sets/small/6349570-1.jpg,https://images.brickset.com/sets/images/6349570-1.jpg
17410,6349571-1,Chinese Lantern,2021,Promotional,LEGO brand stores,Miscellaneous,Extended,129,1,9,24,https://brickset.com/sets/6349571-1,https://images.brickset.com/sets/small/6349571-1.jpg,https://images.brickset.com/sets/images/6349571-1.jpg
17411,6351965-1,Rickshaw and Paifang Gateway,2021,Promotional,Gift with Purchase,Miscellaneous,Extended,168,1,9,24,https://brickset.com/sets/6351965-1,https://images.brickset.com/sets/small/6351965-1.jpg,https://images.brickset.com/sets/images/6351965-1.jpg
17412,6361096-1,Lunar New Year Minifigure,2021,Promotional,Minifigure,Miscellaneous,Extended,4,1,9,24,https://brickset.com/sets/6361096-1,https://images.brickset.com/sets/small/6361096-1.jpg,https://images.brickset.com/sets/images/6361096-1.jpg
17413,6373603-1,Ulysses Space Probe,2021,Promotional,Gift with Purchase,Miscellaneous,Extended,236,1,10,24,https://brickset.com/sets/6373603-1,https://images.brickset.com/sets/small/6373603-1.jpg,https://images.brickset.com/sets/images/6373603-1.jpg
17414,6373604-1,Ulysses Space Probe,2021,Promotional,Gift with Purchase,Miscellaneous,Extended,236,1,10,24,https://brickset.com/sets/6373604-1,https://images.brickset.com/sets/small/6373604-1.jpg,https://images.brickset.com/sets/images/6373604-1.jpg
17415,6373618-1,Japan Carousel,2021,Promotional ,Gift with Purchase,Miscellaneous,Extended,136,2,6,19,https://brickset.com/sets/6373618-1,https://images.brickset.com/sets/small/5006745-1.jpg,https://images.brickset.com/sets/images/5006745-1.jpg
17416,6373620-1,Swing Ship Ride,2021,Promotional,Gift with Purchase,Miscellaneous,Extended,152,1,9,24,https://brickset.com/sets/6373620-1,https://images.brickset.com/sets/small/6373620-1.jpg,https://images.brickset.com/sets/images/6373620-1.jpg
17417,6373621-1,Swing Ship Ride,2021,Promotional,Gift with Purchase,Miscellaneous,Extended,152,1,9,24,https://brickset.com/sets/6373621-1,https://images.brickset.com/sets/small/6373621-1.jpg,https://images.brickset.com/sets/images/6373621-1.jpg
17418,6384212-1,Stuttgart brand store associate figure,2021,Promotional,LEGO Brand Store Opening Set,Miscellaneous,Extended,129,1,9,24,https://brickset.com/sets/6384212-1,https://images.brickset.com/sets/small/6384212-1.jpg,https://images.brickset.com/sets/images/6384212-1.jpg
17419,6384214-1,5th Avenue New York brand store associate figure,2021,Promotional,LEGO Brand Store Opening Set,Miscellaneous,Extended,130,1,9,24,https://brickset.com/sets/6384214-1,https://images.brickset.com/sets/small/6384214-1.jpg,https://images.brickset.com/sets/images/6384214-1.jpg
17420,6384339-1,Edinburgh brand store associate figure,2021,Promotional,LEGO Brand Store Opening Set,Miscellaneous,Extended,129,1,9,24,https://brickset.com/sets/6384339-1,https://images.brickset.com/sets/small/6384339-1.jpg,https://images.brickset.com/sets/images/6384339-1.jpg
17421,6384342-1,Warsaw brand store associate figure,2021,Promotional,LEGO Brand Store Opening Set,Miscellaneous,Extended,129,1,6,24,https://brickset.com/sets/6384342-1,https://images.brickset.com/sets/small/6384342-1.jpg,https://images.brickset.com/sets/images/6384342-1.jpg
17422,6384344-1,"Tivoli Gardens, Copenhagen brand store associate figure",2021,Promotional,LEGO Brand Store Opening Set,Miscellaneous,Extended,129,1,6,24,https://brickset.com/sets/6384344-1,https://images.brickset.com/sets/small/6384344-1.jpg,https://images.brickset.com/sets/images/6384344-1.jpg
17423,6384346-1,Barcelona brand store associate figure,2021,Promotional,LEGO Brand Store Opening Set,Miscellaneous,Extended,129,1,9,24,https://brickset.com/sets/6384346-1,https://images.brickset.com/sets/small/6384346-1.jpg,https://images.brickset.com/sets/images/6384346-1.jpg
17424,6384705-1,TMALL 1st Anniversary Exclusive Set,2021,Promotional,LEGO brand stores,Miscellaneous,Extended,1,2,9,24,https://brickset.com/sets/6384705-1,https://images.brickset.com/sets/small/6384705-1.jpg,https://images.brickset.com/sets/images/6384705-1.jpg
17425,6385891-1,Brick Lab,2021,Promotional,LEGO brand stores,Miscellaneous,Extended,145,1,9,24,https://brickset.com/sets/6385891-1,https://images.brickset.com/sets/small/6385891-1.jpg,https://images.brickset.com/sets/images/6385891-1.jpg
17426,6386182-1,LEGO Masters gift,2021,Promotional,Miscellaneous,Miscellaneous,Extended,107,1,10,24,https://brickset.com/sets/6386182-1,https://images.brickset.com/sets/small/6386182-1.jpg,https://images.brickset.com/sets/images/6386182-1.jpg
17427,6386184-1,LEGO Masters participants gift,2021,Promotional,Miscellaneous,Miscellaneous,Extended,107,1,10,24,https://brickset.com/sets/6386184-1,https://images.brickset.com/sets/small/6386184-1.jpg,https://images.brickset.com/sets/images/6386184-1.jpg
17428,6387807-1,Rebuildable Flying Car,2021,Promotional,Gift with Purchase,Miscellaneous,Extended,113,1,9,24,https://brickset.com/sets/6387807-1,https://images.brickset.com/sets/small/6387807-1.jpg,https://images.brickset.com/sets/images/6387807-1.jpg
17429,6387808-1,Rebuildable Flying Car,2021,Promotional,Gift with Purchase,Miscellaneous,Extended,113,1,9,24,https://brickset.com/sets/6387808-1,https://images.brickset.com/sets/small/6387808-1.jpg,https://images.brickset.com/sets/images/6387808-1.jpg
17430,6392262-1,Christmas 4-in-1 build,2021,Promotional,LEGO Brand Store Opening Set,Miscellaneous,Extended,129,1,9,24,https://brickset.com/sets/6392262-1,Not Available,Not Available
17431,6392343-1,Vintage Camera,2021,Promotional,LEGO Brand Store Opening Set,Miscellaneous,Extended,179,1,10,24,https://brickset.com/sets/6392343-1,https://images.brickset.com/sets/small/6392343-1.jpg,https://images.brickset.com/sets/images/6392343-1.jpg
17432,6392344-1,Vintage Camera,2021,Promotional,Gift with Purchase,Miscellaneous,Extended,179,1,10,24,https://brickset.com/sets/6392344-1,https://images.brickset.com/sets/small/6392344-1.jpg,https://images.brickset.com/sets/images/6392344-1.jpg
17433,6394851-1,"Disneytown, China brand store associate figure",2021,Promotional,LEGO Brand Store Opening Set,Miscellaneous,Extended,129,1,9,24,https://brickset.com/sets/6394851-1,Not Available,Not Available
17434,6394853-1,Wangfujin brand store associate figure,2021,Promotional,LEGO Brand Store Opening Set,Miscellaneous,Extended,129,1,9,24,https://brickset.com/sets/6394853-1,Not Available,Not Available
17435,6394854-1,Shenzhen brand store associate figure,2021,Promotional,LEGO Brand Store Opening Set,Miscellaneous,Extended,129,1,9,24,https://brickset.com/sets/6394854-1,Not Available,Not Available
17436,6399469-1,Bonn brand store associate figure,2021,Promotional,LEGO Brand Store Opening Set,Miscellaneous,Extended,129,1,9,24,https://brickset.com/sets/6399469-1,https://images.brickset.com/sets/small/6399469-1.jpg,https://images.brickset.com/sets/images/6399469-1.jpg
